1132.0317	0.1877
1132.5962	0.1672
1131.2518	0.1989
1132.0554	0.1872
1132.8951	0.1635
1132.5796	0.1688
1132.7860	0.1620
1131.8023	0.1903
1132.7341	0.1661
1132.3471	0.1751
1131.8543	0.1873
1132.0784	0.1789
1132.6370	0.1716
1131.3824	0.1977
1132.2187	0.1773
1132.9453	0.1577
1132.4459	0.1763
1133.3075	0.1491
1132.8445	0.1578
1132.4700	0.1738
1132.3610	0.1777
1134.0725	0.1498
1138.1840	0.1594
1129.9961	0.1713
1132.9340	0.1564
1129.3568	0.1591
1130.9939	0.1977
1129.7748	0.1718
1138.7771	0.1483
1134.4092	0.1574
1134.1554	0.1540
1141.3684	0.1968
1130.5379	0.1925
1133.8612	0.1458
1131.8913	0.1886
1132.7068	0.1675
1132.3672	0.1813
1133.2117	0.1529
1134.2362	0.1593
1131.5005	0.1997
1124.7789	0.1719
1130.8279	0.1929
1137.3446	0.1899
1132.3438	0.1819
1132.9529	0.1594
1132.5792	0.1682
1131.6356	0.1965
1132.3016	0.1761
1132.4744	0.1750
1132.5438	0.1679
1132.1037	0.1817
